lg	contig	position	cM
10	Chr_10	1226830	9.412
10	Chr_10	1324243	9.412
10	Chr_10	1517621	10.588
10	Chr_10	1722237	10.588
10	Chr_10	1361445	10.588
10	Chr_10	1361256	10.588
10	Chr_10	1612162	10.588
10	Chr_10	1480017	10.588
10	Chr_10	1504018	10.588
10	Chr_10	1517391	10.588
10	Chr_10	1474106	11.765
10	Chr_10	1503620	11.765
10	Chr_10	1609253	11.765
10	Chr_10	1370089	11.765
10	Chr_10	1480350	11.765
10	Chr_10	1526861	11.765
10	Chr_10	1400967	11.765
10	Chr_10	1525362	11.765
10	Chr_10	1511871	11.765
10	Chr_10	1380976	11.765
10	Chr_10	1381339	11.765
10	Chr_10	1453011	11.765
10	Chr_10	1555357	11.765
10	Chr_10	1525576	11.765
10	Chr_10	1478916	11.765
10	Chr_10	1355951	11.765
10	Chr_10	1555544	11.765
10	Chr_10	1584752	11.765
10	Chr_10	1555162	11.765
10	Chr_10	1585249	11.765
10	Chr_10	1576412	11.765
10	Chr_10	1479180	11.765
10	Chr_10	1554886	11.765
10	Chr_10	1525775	11.765
10	Chr_10	1381786	11.765
10	Chr_10	1526676	11.765
10	Chr_10	1485784	11.765
10	Chr_10	1531988	11.765
10	Chr_10	1400556	11.765
10	Chr_10	1479822	11.765
10	Chr_10	1529319	11.765
10	Chr_10	1585096	11.765
10	Chr_10	1491060	11.765
10	Chr_10	1576615	12.941
10	Chr_10	1490884	12.941
10	Chr_10	1756124	14.118
10	Chr_10	1763537	14.118
10	Chr_10	1745246	14.118
10	Chr_10	1708886	14.118
10	Chr_10	1753563	14.118
10	Chr_10	1723046	14.118
10	Chr_10	1663188	14.118
10	Chr_10	1676450	14.118
10	Chr_10	1663582	14.118
10	Chr_10	1763055	14.118
10	Chr_10	1753377	14.118
10	Chr_10	1744394	14.118
10	Chr_10	1715753	14.118
10	Chr_10	1666204	14.118
10	Chr_10	1744947	14.118
10	Chr_10	1628496	14.118
10	Chr_10	1747215	14.118
10	Chr_10	1616538	14.118
10	Chr_10	1772502	14.118
10	Chr_10	1906135	15.294
10	Chr_10	1894094	15.294
10	Chr_10	1893494	15.294
10	Chr_10	1897481	15.294
10	Chr_10	1896029	15.294
10	Chr_10	1850592	15.294
10	Chr_10	1887996	15.294
10	Chr_10	1896333	15.294
10	Chr_10	1824974	15.294
10	Chr_10	1812943	15.294
10	Chr_10	1805896	15.294
10	Chr_10	1791986	15.294
10	Chr_10	1806346	15.294
10	Chr_10	1831060	15.294
10	Chr_10	1830473	15.294
10	Chr_10	1816624	15.294
10	Chr_10	1830120	15.294
10	Chr_10	1847414	15.294
10	Chr_10	1816272	15.294
10	Chr_10	1830632	15.294
10	Chr_10	1831573	15.294
10	Chr_10	1806075	15.294
10	Chr_10	1831750	15.294
10	Chr_10	1788529	15.294
10	Chr_10	1743684	15.294
10	Chr_10	1874485	16.471
10	Chr_10	2165027	17.648
10	Chr_10	2172963	17.648
10	Chr_10	2164860	17.648
10	Chr_10	1921015	17.648
10	Chr_10	2140614	17.648
10	Chr_10	2130242	17.648
10	Chr_10	2172456	17.648
10	Chr_10	2164603	17.648
10	Chr_10	2052406	18.824
10	Chr_10	6420417	18.824
10	Chr_10	6390826	18.824
10	Chr_10	6393953	18.824
10	Chr_10	6379626	18.824
10	Chr_10	6393145	18.824
10	Chr_10	6394402	18.824
10	Chr_10	6390990	18.824
10	Chr_10	6336527	18.824
10	Chr_10	6365989	18.824
10	Chr_10	6343428	18.824
10	Chr_10	6412601	18.824
10	Chr_10	6379247	18.824
10	Chr_10	6420827	18.824
10	Chr_10	6413603	18.824
10	Chr_10	6413117	18.824
10	Chr_10	6354787	18.824
10	Chr_10	6413792	18.824
10	Chr_10	1999506	18.824
10	Chr_10	6394903	18.824
10	Chr_10	6414183	18.824
10	Chr_10	2018029	18.824
10	Chr_10	2012226	18.824
10	Chr_10	1999662	18.824
10	Chr_10	2011969	18.824
10	Chr_10	2024402	18.824
10	Chr_10	2098627	18.824
10	Chr_10	2109778	18.824
10	Chr_10	2054871	18.824
10	Chr_10	2047322	18.824
10	Chr_10	2070178	18.824
10	Chr_10	2112341	18.824
10	Chr_10	2055925	18.824
10	Chr_10	6237706	20.001
10	Chr_10	6288560	20.001
10	Chr_10	6209224	20.001
10	Chr_10	6291312	20.001
10	Chr_10	6237536	20.001
10	Chr_10	6238245	20.001
10	Chr_10	6242287	20.001
10	Chr_10	6092643	20.001
10	Chr_10	6081968	20.001
10	Chr_10	6247524	20.001
10	Chr_10	6238450	20.001
10	Chr_10	6078134	20.001
10	Chr_10	6266569	20.001
10	Chr_10	6200562	20.001
10	Chr_10	6257099	20.001
10	Chr_10	6240888	20.001
10	Chr_10	5669964	21.177
10	Chr_10	5821717	21.177
10	Chr_10	5998528	21.177
10	Chr_10	5676199	21.177
10	Chr_10	6012537	21.177
10	Chr_10	5841184	21.177
10	Chr_10	5754011	21.177
10	Chr_10	5743765	21.177
10	Chr_10	5827286	21.177
10	Chr_10	5988329	21.177
10	Chr_10	5984471	21.177
10	Chr_10	5751650	21.177
10	Chr_10	5958094	21.177
10	Chr_10	5680508	21.177
10	Chr_10	5998716	21.177
10	Chr_10	5821870	21.177
10	Chr_10	6047642	21.177
10	Chr_10	6062212	21.177
10	Chr_10	6047286	21.177
10	Chr_10	5706114	21.177
10	Chr_10	6062618	21.177
10	Chr_10	5539598	22.354
10	Chr_10	5504137	22.354
10	Chr_10	5511756	22.354
10	Chr_10	5503951	22.354
10	Chr_10	5579903	22.354
10	Chr_10	5559489	22.354
10	Chr_10	5533215	22.354
10	Chr_10	5574535	22.354
10	Chr_10	5547121	23.53
10	Chr_10	5380680	24.707
10	Chr_10	5431847	24.707
10	Chr_10	5423934	24.707
10	Chr_10	5338061	24.707
10	Chr_10	5421415	24.707
10	Chr_10	5337710	24.707
10	Chr_10	5320647	24.707
10	Chr_10	5208918	24.707
10	Chr_10	5437941	24.707
10	Chr_10	5381180	24.707
10	Chr_10	5447014	24.707
10	Chr_10	5400584	24.707
10	Chr_10	5431064	24.707
10	Chr_10	5224012	24.707
10	Chr_10	5388225	24.707
10	Chr_10	5337875	24.707
10	Chr_10	5215051	24.707
10	Chr_10	5224182	24.707
10	Chr_10	5409345	24.707
10	Chr_10	5326846	24.707
10	Chr_10	4947965	25.883
10	Chr_10	4951833	25.883
10	Chr_10	4986676	25.883
10	Chr_10	4982263	25.883
10	Chr_10	4890847	25.883
10	Chr_10	4947712	25.883
10	Chr_10	4985880	25.883
10	Chr_10	4992937	25.883
10	Chr_10	5043377	25.883
10	Chr_10	5004718	25.883
10	Chr_10	5042385	25.883
10	Chr_10	5118190	25.883
10	Chr_10	5143091	25.883
10	Chr_10	5023616	25.883
10	Chr_10	5115861	25.883
10	Chr_10	5042959	25.883
10	Chr_10	5143508	25.883
10	Chr_10	5136070	25.883
10	Chr_10	5142663	25.883
10	Chr_10	5116163	25.883
10	Chr_10	5143661	25.883
10	Chr_10	5117743	25.883
10	Chr_10	5042805	25.883
10	Chr_10	5079614	25.883
10	Chr_10	5215922	25.883
10	Chr_10	4624164	27.06
10	Chr_10	4623393	27.06
10	Chr_10	4765267	27.06
10	Chr_10	4659220	27.06
10	Chr_10	4764234	27.06
10	Chr_10	4652025	27.06
10	Chr_10	4659692	27.06
10	Chr_10	4657249	27.06
10	Chr_10	4653999	27.06
10	Chr_10	4770699	27.06
10	Chr_10	4764737	27.06
10	Chr_10	4657508	27.06
10	Chr_10	4661785	27.06
10	Chr_10	4963763	27.06
10	Chr_10	4739856	27.06
10	Chr_10	4671513	27.06
10	Chr_10	4837704	27.06
10	Chr_10	4835570	27.06
10	Chr_10	4837082	27.06
10	Chr_10	4836088	27.06
10	Chr_10	4872084	27.06
10	Chr_10	4839487	27.06
10	Chr_10	4862084	27.06
10	Chr_10	4584597	29.441
10	Chr_10	4497298	30.618
10	Chr_10	4535636	30.618
10	Chr_10	4498785	30.618
10	Chr_10	4493954	30.618
10	Chr_10	4501522	30.618
10	Chr_10	4606799	30.618
10	Chr_10	4592396	30.618
10	Chr_10	4459076	30.618
10	Chr_10	4452987	30.618
10	Chr_10	4501354	30.618
10	Chr_10	4453154	30.618
10	Chr_10	4529959	30.618
10	Chr_10	4441990	30.618
10	Chr_10	4460194	30.618
10	Chr_10	4589085	30.618
10	Chr_10	4530372	30.618
10	Chr_10	4501885	30.618
10	Chr_10	4502042	30.618
10	Chr_10	4435140	30.618
10	Chr_10	4354922	30.618
10	Chr_10	4293215	31.794
10	Chr_10	4244827	31.794
10	Chr_10	4238901	31.794
10	Chr_10	4306856	31.794
10	Chr_10	4238683	31.794
10	Chr_10	4305779	31.794
10	Chr_10	4239878	31.794
10	Chr_10	4213672	31.794
10	Chr_10	4245828	31.794
10	Chr_10	4384820	31.794
10	Chr_10	4388410	31.794
10	Chr_10	4388769	31.794
10	Chr_10	4353906	31.794
10	Chr_10	4530530	31.794
10	Chr_10	4354084	31.794
10	Chr_10	4387794	31.794
10	Chr_10	4387278	31.794
10	Chr_10	4355381	31.794
10	Chr_10	4385137	31.794
10	Chr_10	4422067	31.794
10	Chr_10	4354337	31.794
10	Chr_10	4396605	31.794
10	Chr_10	4422774	31.794
10	Chr_10	4386418	31.794
10	Chr_10	4536084	31.794
10	Chr_10	4137268	34.176
10	Chr_10	4149946	34.176
10	Chr_10	4157290	34.176
10	Chr_10	4137896	34.176
10	Chr_10	4157134	34.176
10	Chr_10	4053337	35.352
10	Chr_10	4099270	35.352
10	Chr_10	4089437	35.352
10	Chr_10	4126632	35.352
10	Chr_10	4052916	35.352
10	Chr_10	4099571	35.352
10	Chr_10	4128878	35.352
10	Chr_10	4099058	35.352
10	Chr_10	4055026	35.352
10	Chr_10	3974019	36.529
10	Chr_10	3776995	36.529
10	Chr_10	3794069	36.529
10	Chr_10	3866230	36.529
10	Chr_10	3976555	36.529
10	Chr_10	3990055	36.529
10	Chr_10	3842115	36.529
10	Chr_10	3844890	36.529
10	Chr_10	3866496	36.529
10	Chr_10	3845165	36.529
10	Chr_10	4052745	36.529
10	Chr_10	3794530	36.529
10	Chr_10	3869395	36.529
10	Chr_10	3881561	36.529
10	Chr_10	3935265	36.529
10	Chr_10	3934274	36.529
10	Chr_10	3378272	37.705
10	Chr_10	3334439	37.705
10	Chr_10	3175501	37.705
10	Chr_10	3259899	37.705
10	Chr_10	3357305	37.705
10	Chr_10	3358143	37.705
10	Chr_10	3383842	37.705
10	Chr_10	3266221	37.705
10	Chr_10	3338243	37.705
10	Chr_10	3218119	37.705
10	Chr_10	3224960	37.705
10	Chr_10	3268096	37.705
10	Chr_10	3865683	37.705
10	Chr_10	3517288	37.705
10	Chr_10	3541553	37.705
10	Chr_10	2922182	37.705
10	Chr_10	3560305	37.705
10	Chr_10	3499971	37.705
10	Chr_10	3528401	37.705
10	Chr_10	3540956	37.705
10	Chr_10	3496769	37.705
10	Chr_10	3757695	37.705
10	Chr_10	3533031	37.705
10	Chr_10	3561238	37.705
10	Chr_10	3493080	37.705
10	Chr_10	3533230	37.705
10	Chr_10	3543454	37.705
10	Chr_10	3542056	37.705
10	Chr_10	3492851	37.705
10	Chr_10	3579926	37.705
10	Chr_10	3496196	37.705
10	Chr_10	3463727	37.705
10	Chr_10	3552619	37.705
10	Chr_10	3543011	37.705
10	Chr_10	3580257	37.705
10	Chr_10	3552899	37.705
10	Chr_10	3536632	37.705
10	Chr_10	3463498	37.705
10	Chr_10	3571612	37.705
10	Chr_10	3536871	37.705
10	Chr_10	3571833	37.705
10	Chr_10	3515403	37.705
10	Chr_10	3565751	37.705
10	Chr_10	3580858	37.705
10	Chr_10	3580523	37.705
10	Chr_10	3542752	37.705
10	Chr_10	3535897	37.705
10	Chr_10	3691883	37.705
10	Chr_10	3989902	37.705
10	Chr_10	3642703	37.705
10	Chr_10	3757545	37.705
10	Chr_10	2409827	38.882
10	Chr_10	2470083	38.882
10	Chr_10	2496546	38.882
10	Chr_10	2496993	38.882
10	Chr_10	2469586	38.882
10	Chr_10	2408294	38.882
10	Chr_10	2407962	38.882
10	Chr_10	2497524	38.882
10	Chr_10	2468381	38.882
10	Chr_10	2409979	38.882
10	Chr_10	2369262	38.882
10	Chr_10	2869011	38.882
10	Chr_10	2821493	38.882
10	Chr_10	2654699	38.882
10	Chr_10	2685063	38.882
10	Chr_10	2729043	38.882
10	Chr_10	2815963	38.882
10	Chr_10	2633959	38.882
10	Chr_10	2678335	38.882
10	Chr_10	2821053	38.882
10	Chr_10	2815686	38.882
10	Chr_10	2784098	38.882
10	Chr_10	2634270	38.882
10	Chr_10	2654468	38.882
10	Chr_10	2635112	38.882
10	Chr_10	2678143	38.882
10	Chr_10	2834434	38.882
10	Chr_10	2925599	38.882
10	Chr_10	2941877	38.882
10	Chr_10	2854795	38.882
10	Chr_10	2971647	38.882
10	Chr_10	2942644	38.882
10	Chr_10	2905210	38.882
10	Chr_10	3005783	38.882
10	Chr_10	2971284	38.882
10	Chr_10	2979639	38.882
10	Chr_10	2942491	38.882
10	Chr_10	3131809	38.882
10	Chr_10	3132271	38.882
10	Chr_10	3122986	38.882
10	Chr_10	3129471	38.882
10	Chr_10	3333761	38.882
10	Chr_10	3384647	38.882
10	Chr_10	3384384	38.882
10	Chr_10	3225471	38.882
10	Chr_10	3153046	38.882
10	Chr_10	3249062	38.882
10	Chr_10	3386516	38.882
10	Chr_10	3260163	38.882
10	Chr_10	3224343	38.882
10	Chr_10	3131621	38.882
10	Chr_10	3378572	38.882
10	Chr_10	3219797	38.882
10	Chr_10	3384991	38.882
10	Chr_10	3152605	38.882
10	Chr_10	3422076	38.882
10	Chr_10	3334271	38.882
10	Chr_10	1939902	41.263
10	Chr_10	1952983	41.263
10	Chr_10	2202978	41.263
10	Chr_10	2205300	41.263
10	Chr_10	2202605	41.263
10	Chr_10	2191617	41.263
10	Chr_10	2205724	41.263
10	Chr_10	2213044	41.263
10	Chr_10	2213233	41.263
10	Chr_10	7058504	42.44
10	Chr_10	7061198	42.44
10	Chr_10	7056600	42.44
10	Chr_10	7060773	42.44
10	Chr_10	6981640	42.44
10	Chr_10	6984888	42.44
10	Chr_10	7060537	42.44
10	Chr_10	7060051	42.44
10	Chr_10	7037533	42.44
10	Chr_10	7058139	42.44
10	Chr_10	7536647	43.616
10	Chr_10	7705256	43.616
10	Chr_10	7927569	43.616
10	Chr_10	7804594	43.616
10	Chr_10	7650673	43.616
10	Chr_10	8022396	43.616
10	Chr_10	7601004	43.616
10	Chr_10	8336122	43.616
10	Chr_10	8021698	43.616
10	Chr_10	7651514	43.616
10	Chr_10	7651767	43.616
10	Chr_10	8021509	43.616
10	Chr_10	7599008	43.616
10	Chr_10	7802405	43.616
10	Chr_10	8022106	43.616
10	Chr_10	7800748	43.616
10	Chr_10	7793989	43.616
10	Chr_10	7927775	43.616
10	Chr_10	7723725	43.616
10	Chr_10	7653361	43.616
10	Chr_10	7787837	43.616
10	Chr_10	7700846	43.616
10	Chr_10	8335968	43.616
10	Chr_10	7791929	43.616
10	Chr_10	7600600	43.616
10	Chr_10	8335809	43.616
10	Chr_10	7684449	43.616
10	Chr_10	7710682	43.616
10	Chr_10	7803976	43.616
10	Chr_10	7788203	43.616
10	Chr_10	7723344	43.616
10	Chr_10	8022567	43.616
10	Chr_10	7792754	43.616
10	Chr_10	7796399	43.616
10	Chr_10	10008578	44.793
10	Chr_10	8854434	44.793
10	Chr_10	9131968	44.793
10	Chr_10	10000955	44.793
10	Chr_10	13241741	44.793
10	Chr_10	10005472	44.793
10	Chr_10	9539107	44.793
10	Chr_10	9997166	44.793
10	Chr_10	13241946	44.793
10	Chr_10	9473039	44.793
10	Chr_10	8717381	44.793
10	Chr_10	8833283	44.793
10	Chr_10	9998742	44.793
10	Chr_10	9997484	44.793
10	Chr_10	10008409	44.793
10	Chr_10	9999238	44.793
10	Chr_10	9539590	44.793
10	Chr_10	9119038	44.793
10	Chr_10	9694291	44.793
10	Chr_10	8614629	44.793
10	Chr_10	8695447	44.793
10	Chr_10	9118486	44.793
10	Chr_10	8731896	44.793
10	Chr_10	8716462	44.793
10	Chr_10	9694100	44.793
10	Chr_10	10001162	44.793
10	Chr_10	9118683	44.793
10	Chr_10	9307362	44.793
10	Chr_10	10006529	44.793
10	Chr_10	9307791	44.793
10	Chr_10	9307155	44.793
10	Chr_10	10006294	44.793
10	Chr_10	8854742	44.793
10	Chr_10	8716778	44.793
10	Chr_10	8548974	44.793
10	Chr_10	8562022	44.793
10	Chr_10	8533872	44.793
10	Chr_10	8534134	44.793
10	Chr_10	8524686	44.793
10	Chr_10	8561836	44.793
10	Chr_10	14320504	45.969
10	Chr_10	9141761	45.969
10	Chr_10	14101625	45.969
10	Chr_10	14287975	45.969
10	Chr_10	14226978	47.146
10	Chr_10	14495791	47.146
10	Chr_10	13951928	47.146
10	Chr_10	13856195	47.146
10	Chr_10	13857474	47.146
10	Chr_10	14320955	47.146
10	Chr_10	13851499	47.146
10	Chr_10	14887642	48.322
10	Chr_10	16275860	48.322
10	Chr_10	15537686	48.322
10	Chr_10	15834674	48.322
10	Chr_10	15796753	49.499
10	Chr_10	15752143	49.499
10	Chr_10	15977657	49.499
10	Chr_10	15537451	49.499
10	Chr_10	15852238	49.499
10	Chr_10	16814225	50.675
10	Chr_10	16796603	50.675
10	Chr_10	16812946	50.675
10	Chr_10	16812218	50.675
10	Chr_10	16904710	50.675
10	Chr_10	17501531	51.852
10	Chr_10	17522585	51.852
10	Chr_10	17582445	51.852
10	Chr_10	17478827	51.852
10	Chr_10	17478993	51.852
10	Chr_10	17581781	51.852
10	Chr_10	17522209	51.852
10	Chr_10	17343218	51.852
10	Chr_10	17296659	51.852
10	Chr_10	17299354	51.852
10	Chr_10	17178706	51.852
10	Chr_10	17196410	51.852
10	Chr_10	17178860	51.852
10	Chr_10	17036788	51.852
10	Chr_10	17162268	51.852
10	Chr_10	17040072	51.852
10	Chr_10	17804929	53.028
10	Chr_10	18012278	54.205
10	Chr_10	18017690	54.205
10	Chr_10	17980817	54.205
10	Chr_10	18168797	54.205
10	Chr_10	18038134	54.205
10	Chr_10	18018205	54.205
10	Chr_10	18168967	54.205
10	Chr_10	18019124	54.205
10	Chr_10	17979060	54.205
10	Chr_10	18201669	54.205
10	Chr_10	18049009	54.205
10	Chr_10	17905207	54.205
10	Chr_10	18848656	55.381
10	Chr_10	18840687	55.381
10	Chr_10	18778185	55.381
10	Chr_10	18677863	55.381
10	Chr_10	18887124	55.381
10	Chr_10	18559233	55.381
10	Chr_10	18885270	55.381
10	Chr_10	18376835	55.381
10	Chr_10	18728396	55.381
10	Chr_10	18592135	55.381
10	Chr_10	18589981	55.381
10	Chr_10	18556613	55.381
10	Chr_10	18713410	55.381
10	Chr_10	18554653	55.381
10	Chr_10	18728624	55.381
10	Chr_10	18536041	55.381
10	Chr_10	18726879	55.381
10	Chr_10	18589510	55.381
10	Chr_10	18884924	55.381
10	Chr_10	18729470	55.381
10	Chr_10	18420415	55.381
10	Chr_10	18882128	55.381
10	Chr_10	18376987	55.381
10	Chr_10	18735091	55.381
10	Chr_10	18581761	55.381
10	Chr_10	18884745	55.381
10	Chr_10	18331698	55.381
10	Chr_10	19467765	56.558
10	Chr_10	19475313	56.558
10	Chr_10	19475032	56.558
10	Chr_10	19401715	56.558
10	Chr_10	19253964	56.558
10	Chr_10	19247775	56.558
10	Chr_10	19262742	56.558
10	Chr_10	19383638	56.558
10	Chr_10	19390613	56.558
10	Chr_10	19253713	56.558
10	Chr_10	19378889	56.558
10	Chr_10	19262036	56.558
10	Chr_10	19355149	56.558
10	Chr_10	19352678	56.558
10	Chr_10	19265755	56.558
10	Chr_10	19395347	56.558
10	Chr_10	19216620	56.558
10	Chr_10	19216176	56.558
10	Chr_10	19142221	56.558
10	Chr_10	19097453	56.558
10	Chr_10	19097679	56.558
10	Chr_10	19079064	56.558
10	Chr_10	19069165	56.558
10	Chr_10	19078880	56.558
10	Chr_10	19058981	56.558
10	Chr_10	19058818	56.558
10	Chr_10	19040936	56.558
10	Chr_10	19006546	56.558
10	Chr_10	19006733	56.558
10	Chr_10	19046519	56.558
10	Chr_10	19046689	56.558
10	Chr_10	18792610	56.558
10	Chr_10	18766125	56.558
10	Chr_10	18847907	56.558
10	Chr_10	18977109	56.558
10	Chr_10	18962459	56.558
10	Chr_10	18752961	56.558
10	Chr_10	18793846	56.558
10	Chr_10	18781473	56.558
10	Chr_10	18781630	56.558
10	Chr_10	18792795	56.558
10	Chr_10	18978028	56.558
10	Chr_10	19692305	57.734
10	Chr_10	19639954	57.734
10	Chr_10	19692811	57.734
10	Chr_10	19624835	57.734
10	Chr_10	19690004	57.734
10	Chr_10	19627647	57.734
10	Chr_10	19519875	57.734
10	Chr_10	19627443	57.734
10	Chr_10	19595148	57.734
10	Chr_10	19624193	57.734
10	Chr_10	19593561	57.734
10	Chr_10	19697799	57.734
10	Chr_10	19697581	57.734
10	Chr_10	19640107	57.734
10	Chr_10	19568160	57.734
10	Chr_10	19805317	58.911
10	Chr_10	19898429	58.911
10	Chr_10	19899269	58.911
10	Chr_10	19944689	58.911
10	Chr_10	19897716	58.911
10	Chr_10	19898048	58.911
10	Chr_10	19898218	58.911
10	Chr_10	19897894	58.911
10	Chr_10	19912394	58.911
10	Chr_10	19965315	58.911
10	Chr_10	19965494	58.911
10	Chr_10	19899092	58.911
10	Chr_10	19937654	58.911
10	Chr_10	19937471	58.911
10	Chr_10	19930107	58.911
10	Chr_10	19876115	58.911
10	Chr_10	19803006	58.911
10	Chr_10	19848706	58.911
10	Chr_10	20114738	61.292
10	Chr_10	20185275	61.292
10	Chr_10	20107103	61.292
10	Chr_10	20202764	61.292
10	Chr_10	20226354	61.292
10	Chr_10	20160434	61.292
10	Chr_10	20195074	61.292
10	Chr_10	20159972	61.292
10	Chr_10	20159588	61.292
10	Chr_10	20332983	61.292
10	Chr_10	20297147	61.292
10	Chr_10	20107643	61.292
10	Chr_10	20201954	61.292
10	Chr_10	20254619	61.292
10	Chr_10	20091827	61.292
10	Chr_10	20228710	61.292
10	Chr_10	20229239	61.292
10	Chr_10	20195604	61.292
10	Chr_10	20160260	61.292
10	Chr_10	20297780	61.292
10	Chr_10	20218342	61.292
10	Chr_10	20251719	61.292
10	Chr_10	20109927	61.292
10	Chr_10	20252189	61.292
10	Chr_10	20195378	61.292
10	Chr_10	20297975	61.292
10	Chr_10	20184483	61.292
10	Chr_10	20217892	61.292
10	Chr_10	20107480	61.292
10	Chr_10	20330765	61.292
10	Chr_10	20297488	61.292
10	Chr_10	20187976	61.292
10	Chr_10	20107319	61.292
10	Chr_10	20129629	61.292
10	Chr_10	20285068	61.292
10	Chr_10	20077123	61.292
10	Chr_10	20109716	61.292
10	Chr_10	20153078	61.292
10	Chr_10	20077393	61.292
10	Chr_10	20073009	61.292
10	Chr_10	20285592	61.292
10	Chr_10	20022587	61.292
10	Chr_10	20438960	62.469
10	Chr_10	20410738	62.469
10	Chr_10	20408596	62.469
10	Chr_10	20408937	62.469
10	Chr_10	20338392	62.469
10	Chr_10	20338191	62.469
10	Chr_10	20376564	62.469
10	Chr_10	20441049	63.645
10	Chr_10	20442777	63.645
10	Chr_10	20458494	63.645
10	Chr_10	20498317	63.645
10	Chr_10	20663632	64.822
10	Chr_10	20633395	64.822
10	Chr_10	20626480	64.822
10	Chr_10	20663914	64.822
10	Chr_10	20662396	64.822
10	Chr_10	20627043	64.822
10	Chr_10	20662214	64.822
10	Chr_10	20639511	64.822
10	Chr_10	20592225	64.822
10	Chr_10	20527185	64.822
10	Chr_10	20758154	65.998
10	Chr_10	20721330	65.998
10	Chr_10	20727185	65.998
10	Chr_10	20726777	65.998
10	Chr_10	20704209	65.998
10	Chr_10	20730654	65.998
10	Chr_10	20720184	65.998
10	Chr_10	20745885	65.998
10	Chr_10	20727004	65.998
10	Chr_10	20745552	65.998
10	Chr_10	21520160	67.175
10	Chr_10	21491712	67.175
10	Chr_10	21286863	67.175
10	Chr_10	21399565	67.175
10	Chr_10	21500573	67.175
10	Chr_10	21379469	67.175
10	Chr_10	21490448	67.175
10	Chr_10	21420063	67.175
10	Chr_10	21450109	67.175
10	Chr_10	21441609	67.175
10	Chr_10	21399331	67.175
10	Chr_10	21412996	67.175
10	Chr_10	21377739	67.175
10	Chr_10	21324659	67.175
10	Chr_10	21465916	67.175
10	Chr_10	21299493	67.175
10	Chr_10	21491887	67.175
10	Chr_10	21500399	67.175
10	Chr_10	21256294	67.175
10	Chr_10	21317341	67.175
10	Chr_10	21274654	67.175
10	Chr_10	21274190	67.175
10	Chr_10	21059014	67.175
10	Chr_10	21298883	67.175
10	Chr_10	21391790	67.175
10	Chr_10	21478008	67.175
10	Chr_10	21243551	67.175
10	Chr_10	21189124	67.175
10	Chr_10	21143628	67.175
10	Chr_10	21189505	67.175
10	Chr_10	21274341	67.175
10	Chr_10	21273107	67.175
10	Chr_09	19363121	67.175
10	Chr_10	21190137	67.175
10	Chr_10	21225027	67.175
10	Chr_10	21143472	67.175
10	Chr_10	21224853	67.175
10	Chr_10	21124466	67.175
10	Chr_10	21259918	67.175
10	Chr_10	21255150	67.175
10	Chr_10	21267626	67.175
10	Chr_10	21143877	67.175
10	Chr_10	21191385	67.175
10	Chr_10	21477368	67.175
10	Chr_09	19362942	67.175
10	Chr_10	21266973	67.175
10	Chr_10	21267869	67.175
10	Chr_10	21199176	67.175
10	Chr_10	21252711	67.175
10	Chr_10	21260077	67.175
10	Chr_10	21253675	67.175
10	Chr_10	21465675	67.175
10	Chr_10	21110368	67.175
10	Chr_10	21323869	67.175
10	Chr_10	21266617	67.175
10	Chr_10	21129882	67.175
10	Chr_10	21191898	67.175
10	Chr_10	21253225	67.175
10	Chr_10	21192286	67.175
10	Chr_10	21265612	67.175
10	Chr_10	21110560	67.175
10	Chr_10	21374006	67.175
10	Chr_10	20919985	67.175
10	Chr_10	20836887	67.175
10	Chr_10	20841633	67.175
10	Chr_10	21007833	67.175
10	Chr_10	20893599	67.175
10	Chr_10	20841443	67.175
10	Chr_10	20991775	67.175
10	Chr_10	21020538	67.175
10	Chr_10	20907618	67.175
10	Chr_10	20904015	67.175
10	Chr_10	20894734	67.175
10	Chr_10	20964122	67.175
10	Chr_10	20827483	67.175
10	Chr_10	20893983	67.175
10	Chr_10	20825528	67.175
10	Chr_10	20906995	67.175
10	Chr_10	21020320	67.175
10	Chr_10	20903667	67.175
10	Chr_10	20827249	67.175
10	Chr_10	20933545	67.175
10	Chr_10	20910246	67.175
10	Chr_10	20824511	67.175
10	Chr_10	20894311	67.175
10	Chr_10	20827995	67.175
10	Chr_10	21021932	67.175
10	Chr_10	21045009	67.175
10	Chr_10	20758793	67.175
10	Chr_10	20768514	67.175
10	Chr_10	20786989	67.175
10	Chr_10	20766231	67.175
10	Chr_10	20786598	67.175
10	Chr_10	20766054	67.175
11	Chr_11	514006	0
11	Chr_11	569170	0
11	Chr_11	361702	1.177
11	Chr_11	188908	1.177
11	Chr_11	152388	1.177
11	Chr_11	316454	1.177
11	Chr_11	458989	1.177
11	Chr_11	267331	1.177
11	Chr_11	291446	1.177
11	Chr_11	379293	1.177
11	Chr_11	55445	1.177
11	Chr_11	60943	1.177
11	Chr_11	160301	1.177
11	Chr_11	267626	1.177
11	Chr_11	431629	1.177
11	Chr_11	416520	1.177
11	Chr_11	184320	1.177
11	Chr_11	372998	1.177
11	Chr_11	317685	1.177
11	Chr_11	160511	1.177
11	Chr_11	231286	1.177
11	Chr_11	159572	1.177
11	Chr_11	381546	1.177
11	Chr_11	421883	1.177
11	Chr_11	357618	1.177
11	Chr_11	357982	1.177
11	Chr_11	464191	1.177
11	Chr_11	425308	1.177
11	Chr_11	171720	1.177
11	Chr_11	344120	1.177
11	Chr_11	377726	1.177
